Sentiment,Tweet
0,Ausführliches Qype-Profile-Update erfolgt: ~http
0,Aus religiösen Gründen - Stewardessen müssen zum Busen-Test ~http
0,Aufsteiger Platz #3: babywalz Anti-Rutsch-Socken ~http 
0,Aufsteiger Platz #1: Nike Swoosh stirnband ~http 
0,Aufrecht: 2011 ist das Europäische Jahr der Freiwilligentätigkeit. In Stuttgart wird es dazu am 20. und 21. Sept... ~http 
-1,Aufbau eines DEUTSCH-AFRIKANISCHEN Verteidigungsbündnis zur BEFREIUNG der Welt. Es wird immer besser hahaha
1,Auf großer Oster-Mission für Sony unterwegs. Als Belohnung warten tolle Preise auf mich: ~http 
1,Auf geht's Werder kämpfen und siegen!
0,Auf ARD läuft grad Berlin calling. Und ich beschimpfe die immer als Rentnerverein!
0,Audi wähnt sich noch nicht in Sicherheit: Martin Tomczyk ist seit Brands Hatch DTM-Spitzenreiter; doch bei Audi wei ~http 
0,Audi balanced mobility - mit Wind erzeugtes e-Gas soll Audi antreiben ~http 
1,Auch wenn ich wüsste; dass morgen die Welt zugrunde geht; würde ich heute noch einen Apfelbaum pflanzen.
0,AUCH NEU! ~http 
0,Auch in Düsseldorf kommt Samstags also der Schrottsammler :D
1,Auch ich wünsche allen hier weiterhin frohe und gesegnete Weihnachten! :)
0,Auch ich muss mal wieder arbeiten gehen :D
1,Auch ein Sieg für die Fairness. Vettel Weltmeister! #stahlregie #f1
1,ASP war sehr sehr sehr geil! Within Temptation geniesse ich aus der ferne; Beste Freundin lieber mittendrin. #meraluna
-1,as heißt der sieht 'so' viel besser aus?:O ich hab den irgentwie nch garnicht richtig gesheen...:O
-1,Argh; all die Videospiel-News allein zu posten ist echt nervig und anstrengend! Helft mir bitte und meldet euch im Nintendo Gamer Forum!!!
1,Arbeite auf einem Fatboy; während die Möbel bei smatch.com einziehen. Was für eine Kulisse!!!
0,Apple vs. Samsung LG Düsseldorf: Verdacht auf inkorrekte Seitenverhältnisse bei Beweisfotos ~http 
0,Apple verklagt Samsung auch in Südkorea - Vorwurf des Ideenklaus nimmt nun internationale Dimensionen an. ~http 
0,Apple und Microsoft erwägen Bündnis gegen Google  ~http 
0,Apple ist der neue Smartphone-König - Finnen rutschten im Quartal auf 3. Platz ab. Samsung nun Branchenzweiter. ~http 
0,Apple gegen Samsung - Erneut manipulierte Bilder bei Klage verwendet ~http  via @user
1,Apfelmuffins sind im Ofen! *yummy*
-1,Antrag beim BVA übers Internet gestellt; Bestätigung kommt per Briefpost (klar; gut so) - mit drangetackertem Folgeantragsblankoformular...
0,anthropogen - vom Menschen gemacht - man lernet nie aus
0,Anschreiben ;*
0,Angesichts des Absatzbooms in Asien und Südamerika wollen BMW und Audi ihre Aktivitäten in den Schwellenländern ausweiten... (Reuters)
1,Angeschlossen und klingt einfach nur fett :) #Teufel
0,Angebotswochen für Tattooentfernung haben begonnen...
0,Android-Superheld im Samsung Galaxy S II ROM entdeckt ~http  via @user
0,Android News wurde gerade veröffentlicht! ~http  ▸ Titelthemen heute: @user @user @user @user
0,Anastasia? Aguilera? Kann mich bei Naja Maja! nicht entscheiden #esc
1,An Anika: Ich liebe das Kochbuch!! Ich muss unbedingt was daraus kochen! Danke für deinen Brief und den Geburtstagsgruß.
0,Amerikanische Sendung zum Thema Lumixyl System-Pflege ~http 
0,Am Sonntag trifft sich um halb zwei der Arbeitskreis Öffentlichkeit wegen der Erneuerung der KjG Homepage und danach die PL =)
-1,Am Ende der Microsoft PK dieser monströs wirkende Teaseranfang. Aber dann die Ernüchterung....Nur ein Halo
0,Am 7. Tage sollst du ruhen- nur welcher ist der 7. Tag im #Twitterland ? Allen ein wenig Ruhe in dieser hektischen Zeit !
-1,Alter wie ich einfach mal so kein Bock mehr hab.
1,Also so gings mir bei 24 Stunden fahrt gut ! ~http 
-1,Also plume ist im Moment echt nicht zu gebrauchen... #SlowAsAss
0,Also immer nur eine Verlinkung auf eigene Seiten finde ich auch nicht so superspannend... oder man nimmt es hier nur als #Trafficbringer
-1,Also E-Technik war glaub ich in Ordnung. Physik war mehr oder weniger schlecht. :( so ein Mist. Muss es wahrscheinlich nochmals schreiben :(
-1,Also diese Sarah Engels ist mir absolut unsymphatisch! Also der würde ich kein Meter trauen #DSDS
0,Als weiteren Angriff gegen Nordkoreas Militärs hat #Apple #Lion das Launchpad eingebaut. Sozusagen dumbfire action...
-1,Als Twitter noch meine Startseite war; hab ich wenigstens daran gedacht zu twittern.. Life..
0,Als Schalker kennt man diese Situation wenigstens schon #ger #s04
0,alles muss raus!!!! piercingschmuck 50%
0,Allerlei Verbesserungen : Microsoft zeigt Details des Internet Explorer 10 ~http  #N24
1,allen einen wunderschönen guten morgen. geniest den tag und Gönnt euch selber oder euren Liebsten was. ~http 
1,Allein daheim; allein daheim. Dabei sind meine Eltern und meine Schwester zuhause.
0,Alle Samstag-Ergebnisse im Amateurfußball: Viele Tore; einige Überraschungen gab es in den Samstag-Par... ~http  #Lustenau
0,Alle reden von Bing. Mir fällt da erstmal vorrangig Chandler Bing aus #Friends ein... falls sich jemand daran erinnert... #Bing
0,Alle Freunde des Wintersports können sich freuen. Ab Freitag ist auch der Skilift am Pröller-Nordhang in Betrieb.... ~http 
1,alle bitte @user  folgen :D die freu ist einfach der hammer :D &´das ist die deutsche fanseite dazu :D
0,alle 24 minuten ging 2008 an den aktienmärkten rechnerisch eine Milliarde Dollar verloren.
0,Aktuelles Urteil: Vorsicht beim Erwerb gebrauchter #Software - Hersteller darf #Schadensersatz fordern - ~http 
0,Aktion Jackson was los wo bleiben die Lappen die du schicken wolltest?@Sinnhat21
1,AJa guten morgen
0,Aha... iPhone und handschuhe funktioniert nicht #manlerntnieaus
-1,Ah... Gary Oldman ist in dem Film so ein Ekel....
0,Agile Projekte und Scrum in der Praxis: Elemente; Nutzen; Tools; Hürden ~http
0,Affiliate-with.me ist ein ausgetüftelter; funktionierender getesteter Plan (blueprint)  auf dem Weg zum Super Affiliate ~http 
0,Adobe Illustrator - Grundlagen: 3D-Werkzeuge in Illustrator - PSD-Tutorials.de ~http  via @user
1,Adidas Woman Fresh Escape Deo Body Spray; 150ml: Adidas Fresh Escape ist ein frischer; natürlicher Duft voller E... ~http 
0,adidas AG: Praktikum im Bereich Retail Controlling Market Central: Die adidas AG bietet ein Praktikum im Bereich... ~http 
0,"AddPublic: Vortrag ""einfach einfach Netzwerken"" - oder die Kunst der guten Beziehung am 07.09.2011 in ... ~http "
0,Achtung; jetzt kommt ein; nein kein Karton; sondern ein Test; beep; beep... #fb
1,achja hab das neue essence und p2 sortiment gefunden *o* wuhuuu xD
0,Ach; der neue 3DS-Preis erhöht nartürlich denn Druck auf Sony und so ^_^'
0,Ach; übrigens. Wer mit mir nicht klar kommt darf gern ent-folgen. ^^
1,Ach was für ein schönes Video ~http 
1,Ach ich liebe mein Samsung Galaxy S mit Android ..und Danke Appel du hast gezeigt wie ein Smartphones sein muss
-1,Ach hab ich lust heute :___:
0,Abverkauf Kabelsortiment - #20% auf alle #Proel Kabel ~http  (by ~mh) #20% auf alle #Proel Kabel
-1,"Abmahn Abzocker immer dreister: Lizensgebühr für ""ABI"" ~http "
1,aber nachher ab 14 Uhr  gibts dann Frühstück und Mittagsschlaf. freu :-)
-1,aber der mond..:(
-1,abendstimmung! gelaufen ist tagsüber leider nichts; wir hoffen auf die nacht. schönen abend wüschnt team germany ~http
0,Ab und zu wäre erst ''denken'' und dann handeln besser. Aber man das kann ist die Frage ;D
0,Ab in die Sonne ;-) #summertime
-1,aarrrghhh...ich seh nur noch kartons und müllsäcke...rettet mich!
1,=) danke schön!
0,;) ~http  Wahrscheinlich einer der bekanntesten Freizeitschuhe Produzent Gucci gucci
0,:D RT @user Aufgeflogen! Samsung kopierte das iPad schon im Jahre 2006 ~http 
0,9 von 10 Stimmen in meinem Kopf sagen ich bin nicht verrückt! Die andere summt die Melodie von Tetris...
-1,6x mangelhaft 3x ausreichend 2x befriedigend versäumte stunden: 145 davon unentschuldigt : 54 XDDDDD
0,64GB Ipodtouch = 400 € und 32GB Ipodtouch 300€
-1,3cm - Dicker ist der neue 102cm LED-TV von Samsung leider nicht mehr! ~http
0,343 neue Tweets? Mehr nicht? Muss mal mehr followen :3
0,3 Grundbe-Dürfnisse jedes Menschen: • Selbst-Wirksamkeit: Effektivität + Effizienz (was + wie)
0,2nd Level im Microsoft Umfeld zu besetzen: näheres hier ~http  oder direkter Kontakt
0,2:15 streiten die sich um die Flasche xDD(YouTube ~http )
0,24h #Konsum: JA zu liberaleren Öffnungszeiten der Tankstellenshops ~http 
-1,234 Fans? und Nike hat mehr? Das geht doch nicht! Liket mal schön ... für #FAIRTRADE ~http
0,20:30 Uhr Licht aus
0,2010 DeLorean Nike (via @user). Gibt's ein Hoverboard dazu?
-1,1;60 männlich rote haare etwas dick hasenfresse und n iq von mettwurst und ne stimme wie verona feldbusch! Die nervige aushilfe!
0,1500 Kilometer; 23 stunden wach und davon 22 1/2 stunden on tour. Ich bin platt. Gute Nacht
0,11 Stunden geschlafen... oO wow!
0,/  \   /    \  /       \ /_____\ |          | |        _| |____|_|  Nur bedingt zu empfehlen: @user  #ff
0,.@weltonline: Aus für „Literarisches Quartett“ ~http 
0,".@svp_wahlen_2011 Wahlversprechen hier unterzeichnen ~http  ""SVP ... fordert echte Entlastungen für Wirtschaft & Konsumenten"""
0,.@liberalextrem Die Grundlage der Wirtschaft ist dinglich und findet zwischen Menschen statt. Finanzkapital optimiert nur die Investitionen.
0,..omG..wiee soLL ich 1 Wochee ohne GzsZ übersteHen :(
0,...wie die titanic :')
0,...werde heute mal ein wenig entschlacken. Der #Apfelwein ist schon kalt gestellt.
0,...uuund sie will mir ihr iPhone im Tausch gegen mein Billig-Smartphone von Samsung überlassen. o_O
1,...morgen warsch. eLp mit den besten Mädis :) ...ennnnnndliich wochenende....guck mir jz GZSZ an :)
1,"...davon hingegen kann ich nie genug bekommen :) Bild: ""Erster Eindruck: Nintendo beschränkt sich nicht darauf;... ~http "
1,....wie schön; keine Banane mehr; gut; dass sich manches mit einer einfachen Kündigung lösen läßt...
0,... erinnern wir uns: Deutsche Steuerhinterzieher verursachen 10 mal höhere Schäden als der gesamte deutsche Sozialetat beträgt!!!
1,.. Frittenbude ist schon geil. (: &lt;3'
-1,-.-  ; Carina ;D  ich lieb Ihn Nicht ;P ; Das Würd ich dir nicht antuhen ! ;/
0,#NAME?
0,+49 151 27057180 Was da stalkt jemand @user? haha; der muss sich wohl bald ne neue Nummer zulegen :&gt; +49 151 27057180 RT RT RT
0,+1;5 wodka!!!!!! Männer vergessen einfach alles!!!!
0,(zitat) Edward aus Twilight ist kein Vampir! er isst keine Menschen; er lebt im Wald  und er glitzert... Edward ist eine Fee!
1,(Deswegen ist mir mein Bio-Lehrer sehr sympathisch ;D)
0,'Baddass headache ... whats goin on mann
0,%VIVE TWITTER ~http 
0,#Wohnen und #Einrichten in #Berlin ~http 
0,#WM 2010: Nike; Adidas & Co verlagern ihre Werbekampagnen ins Internet - ~http  #Marketing #PR #SocialMedia #Werbung
0,"#Wiegenlied der Woche: ""In stiller Nacht"" von Christiane Oelze. Jetzt kostenlos downloaden auf ~http "
0,#WHS News: Phone Connector für WHS 2011 veröffentlicht: Microsoft hat gestern den “Windows ... ~http  @user #NAS
0,#WHS News: Hat der Windows Home Server überhaupt noch eine Zukunft?: Wer sich mit dem Windo... ~http  @user #NAS
0,#WHS News: Diskeeper 2011 bald für Windows Home Server 2011 erhältlich: Laut der englischsp... ~http  @user #NAS
0,#Weihnachten #Gutscheine #Kanutour auf der #Fulda zum #Sofortausdruck bei KanutoursFulda ~http
0,#SuperSunday @user – angeblich verschlägt es ihr bisweilen die Sprache ... das kann ich nicht bestätigen! Krisenfest und humorvoll!
0,#Suche Visa für Strandshooting auf #TfP Basis. Bitte melden Please RT
0,#Sprache #lernen Weitere Infos zu ** Polnisch ** Vokabeltrainer für #Gastro & #Tourismus finden Sie hier &gt;&gt; ~http 
0,#Smartphone Schnäppchen von Nokia; HTC; Samsung und Sony Ericsson ~http 
1,#SDP - Kontrastprogramm am 10.12. Wird des Fett!
0,#S21 #Stresstest Nahverkehr im Filstal oft nur 30 Sekunden geplante Haltezeit --&gt; Verspätungen einprogrammiert
0,#Reisen heißt; die menschliche Existenz ins Schaukeln zu versetzen; sie andere Formen des Daseins probieren zu lassen. (Michel de Montaigne)
-1,"#Preisklagemauer - Abzocke des Tages: Fischfutter TETRA ""XL-Flocken""; 1000ml; Preisaufschlag 257% ~http "
0,#Petition Anlegerschutz: Unterstütze die Forderungen nach strikter Kontrolle der Banker ~http  #toobigtofail #finanzkrise
0,#OBI in #Lehrte geht in Stellung und mischt sich in die Debatte ein. Zeitung lesen.
0,#nowplaying wir sind helden - die ballade von wolfgang und brigitte
0,#MNvienna FHWien grüßt Dejan Palalic und freut sich auf den MobileMonday #momoat //mg
0,#mitdemradzurarbeit Ich fahre immer mit dem Rad
1,#Meral ist geil Elektrisches Gefühl #Juli #XFactor
-1,#Killerspiele #verbot #gez #bürgerrecht #zensur ~http  #piraten+ #cdu- #spd- #btw09 #spiele
0,#kastagnettenkurs war mal wieder super - danke an alle Teilnehmerinnen.
0,#Karlsruhe wird zur Nerd-Zone! ~http  (via @user)
0,#Jobs KFZ- Mechaniker (m/w): Mit durchschnittlich rund 63.000 Mitarbeitern und 500 Niederlassungen in rund 300 S... ~http 
0,#ISP #Domains : Preiserhöhung für #TLD .tc ( #Turks- & Caicosinseln ) um 1;50 € - NEU 22;50 € für 1 Jahr - ~http 
0,#ISP #Domains : Preiserhöhung für #TLD .com.ph ( #Philippinen ) um 1;00 € - NEU 100;00 € für 2 Jahre - ~http 
0,#inappropriatefuneralsongs Wunder gibt es immer wieder ...
1,#Holzwickede SG Holzwickede: Sommerfest bietet Spiel und Spaß ohne Grenzen: Nur noch zweimal schlafen und der Sp... ~http 
-1,#Holzwickede Haushaltsberatungen: Hälfte der Sparvorschläge gar nicht realisierbar: Seit Anfang der Woche sitzen... ~http 
0,#Guttenberg An alle Doktoranden TK hat euch doch gutes getan ab jetzt werden die Dr-arbeiten sicherlich genau geprüft
0,#guttbye; irgendwie fehlt jetzt was...; ach was; jetzt weiter mit Gaddafi und wie sie noch alle heißen...
0,#Grundrechte schützen! Schäubles Überwachungswahn #Monitor #Sendung vom 12.04.2007 ~http  #piraten+ #cdu- #btw09
0,#Greenpeace: Adidas will auf giftige #Chemikalien verzichten ~http
0,#Gewinnspiel: Samsung Galaxy S II - ~http  #Schweiz
1,#Frauen #WM Claudia Neumann hat gut kommentiert; viel Ahnung von Taktik. Das würde man sich von ihren Kollegen auch wünschen.
0,#FollowFriday Eine wandelnde Krise ... und das ist verdammt gut so! ☺ @user | ~http  ☺
0,#Flamenco ist unhabhängig von Kostüm und Aussehen. HIer der ~http
1,#FF Sollte in keiner Timeline fehlen: @user mit lieben Grüßen aus Dubai!
0,#ff Liebe installieren:  ~http 
0,#ff @user @user @user @user  Schönes Wochenende euch allen
0,#Erfolg mal anders definiert   ~http 
0,#einkaufen #sparen #1: Samsung EB-K1A2BEBEGSTD Akku mit Gehäuserückseite für Galaxy S II: Samsung EB-K1A2BEBEGST... ~http 
0,#DieWahreTabelle: ~http  | Rückrunde & Form: ~http  \☺/ #AusschneidenUndEinrahmen \☺/ #Bundesliga #FCN
0,#Demner; #Merlicek und #Bergmann gewinnen Corporate #Werbeetat Pitch von #OMV //mg
0,#DdoKwn:  Mit einem Taschenmesser; Bindfaden & Büroklammer kann man Bomben bauen; Reaktoren reparieren & Sicherheits- systeme lahm legen
0,#CDU Bergisch Gladbach sagt ihr Sommerfest auf #Facebook ab. #FB #Facebookfest
0,#Bundesregierung will weiterhin elektronische #Rechnungen ohne digitale #Signatur ermöglichen: ~http  #Heise
0,"#Bispingen. Heute ist ""Sturzfest""!!!!!!~http "
0,#BigBrother Einzug. Wer schaut? #bb
1,#bbde ingrid muss heute raus und am besten dann daggy^^
0,#Bahrain #Libyen #Interview zur #Lage in #Japan und deren Ausmaß! ~http  #berlin
-1,#Bad Ems hat soviel Flair wie ne Scheibe Toastbrot.
0,"#AB9720 ""Die technischen Probleme wurden wieder hergestellt; die Tanks sind leer."" :-)"
0,#24hberlin erst ein bisschen Stream; dann einige Stunden publicviewing; dann Atom Demo; dann wieder pv; und seit 21h am pc - puuuuh
0,#1: Sony DCR-SX15EB SD Camcorder (50-fach opt. Zoom; 6;8 cm (2;7 Zoll) Display; bildstabilisiert) schwar... ~http  #kamera
0,#1: Samsung EB-K1A2BEBEGSTD Akku mit Gehäuserückseite für Galaxy S II: Samsung EB-K1A2BEBEGSTD Akku... ~http  #handy
-1,#1: Samsung EB-K1A2BEBEGSTD Akku mit Gehäuserückseite für Galaxy S II: Samsung EB-K1A2BEBEGSTD Akku mit Gehäuser... ~http 
0,#1: 5 x mumbi Displayschutzfolie Samsung i9100 Galaxy S II Displayschutz CrystalClear unsichtbar Fo... ~http  #handy
-1,Zweifel sind Verräter. Sie rauben uns; was wir gewinnen können.. wenn wir nur einen Versuch wagen würden.
-1,Zuckerrübenernte auf Rekordniveau! Wenn deine Lokalzeitung damit eröffnet ist es an der Zeit in eine Großstadt zu ziehen.
0,spielt heut nich schland gegen afghanistan - fast! #ger #aserbaidschan
-1,Social Media muss professionell werden - wenn ich sowas lese; kommt mir das Frühstück wieder hoch. Wir brauchen hier keine Drücker; Leute!
0,schönes Wochenende dann noch! Was??
0,"Schatz; schläfst du schon? - ""Ja; sie schläft schon. Gruss Peter"""
0,Rotting Christ sind gar nicht mal so übel wenn man sie live hört; ansonsten sind die eher Heavy-Metal-Brei
0,Redmond vs. Walldorf Microsoft sitzt SAP im Nacken via Computerwoche ~http 
0,Nokia und Microsoft attackieren die Alleinherrschaft von RIM via It-business ~http 
0,Mein Audi TT hat Fronantrieb. Jupp; glaub ich Dir sogar.
0,Komm zum Punkt! für Geschäftsleute als kostenlose Kurzversion zum Download: ~http 
1,Keinohrnazis LOL #TvTotal
0,"Ich will das Android-Smartphone Samsung Galaxy Ace bei @user gewinnen. ~http 
neutral	A4ARZZW7QI98E	16670	Ich will das Android-Smartphone Samsung Galaxy Ace bei @user gewinnen. ~http "
0,"Ich will das Android-Smartphone Samsung Galaxy Ace bei @user gewinnen. ~http 
negative	AMVYAXSG8W4RE	12918	Ich dachte .. wir ... waeren Freunde!"" ""Freunde? Alter.. Nur weil ich dich genagelt hab; bin ich nicht dein Freund; Jesus!"""
0,"Ich dachte .. wir ... waeren Freunde! ""Freunde? Alter.. Nur weil ich dich genagelt hab; bin ich nicht dein Freund; Jesus!"""
0,Hier sehen wir den weltberühmten Schriftsteller im Begriff; sein jüngstes Manuskript einzuwerfen... (Snoopy) :D
-1,Has ma Kleingeld? WAS? SEH ICH AUS WIE FRAU HOLLE ODER WAT???
-1,freitags kein fleisch? was essen die dann? glühbirnen??#simpsons #katholikenspinnen
0,Finest-Electronic-Beats Klangraum NÜRNBERG / FÜRTH 106;5 MHz - ERLANGEN 106;2 MHz KABEL DEUTSCHLAND 103;9 MHz - KABEL… ~http 
0,Finest-Electronic-Beats KLANGRAUM FM NÜRNBERG / FÜRTH 106;5 MHz - ERLANGEN 106;2 MHz KABEL DEUTSCHLAND 103;9 MHz - KA… ~http 
1,Faster! Seit langem mal wieder ein Action Film der richtig gut anzuschauen ist.
0,Erinnerung heisst das neue Kunstplakat von Quarrtsiluni. Auch im Lusorium-Stream auf Flickr: ~http 
0,"Einzelkind hört sich komisch an. ""Alleinerbe"" finde ich besser"
0,Du bist weg von mir und somit bleibt mir nichts.
-1,Die Bläser der Big Band; die noch keinen Ständer haben; sollen nach oben gehen und sich einen runterholen
0,Der Tod Gottes ist eine interessante Meinung; aber sie berührt Gott nicht. (Nicolás Gómez Dávila)
0,Der Marketing im Sinne des Marketing... #TippfehlerThursday #fail  #Uni
1,Das mit dem Liebeskummer vergeht wieder. Der Schmerz ist jetzt nur so groß; damit du schneller vergisst; wie schön deine erste Liebe war.
0,Da sitzen die profimuetter mit ihren gucci taschen und den teuren kindern #angekommen #hamburg #rothenbaum :)
0,ARD-Buffet-Wandertag / Die Vorbereitungen für Sonntag sind in den letzten Zügen.Die letzten Infos für alle Teilnehmer: ~http 
0,Arbeitswoche - der Wort gewordene Schlag in die Magengrube.
0,@KoelnFormat: Mein #eBay account feiert 10jähriges. Und euer so? Gute Frage; muss ich nachschauen. Gruß Frank
0,2001: Odyssee im Weltraum: Samsung holt Hilfe aus dem All ~http 
-1," Du liebst mich nich; du willst nur sex! D': -"" MAMA!"""
-1,!es hat wieder geschneit! :(((
0,! Tischplatte aus Echtholz in Krefeld: Eigenbau; lackiert; geringfügige Beschädigungen an zwei... ~http  ~http 
0,! Samsung Handy; SGH - T659 in Krefeld: Funktioniert einwandfrei. Mit ladekabel und gebrauchsa... ~http  ~http 
0,! Persermix sucht neues zu Hause in Krefeld: Verschmuster Weiss-Roter Kater ca. 9 Wochen sucht... ~http  ~http
